dimension,sitc2,score,sitc2_label
6,84,63.6228581186881,84 - Articles of apparel and clothing accessories
6,23,1.80374669072309,23 - Crude rubber (including synthetic and reclaimed)
6,62,12.1351360871281,"62 - Rubber manufactures, n.e.s."
6,21,1.1339558792596,"21 - Hides, skins and furskins, raw"
6,61,0.776830912004425,"61 - Leather, leather manufactures, n.e.s., and dressed furskins"
6,83,6.0414917678975,"83 - Travel goods, handbags and similar containers"
6,24,7.33439907730485,24 - Cork and wood
6,63,10.1726041717736,"63 - Cork and wood, cork manufactures (excluding furniture)"
6,64,21.8393209647041,"64 - Paper, paperboard, and articles of pulp, of paper or of paperboard"
6,65,14.4136003476891,"65 - Textile yarn, fabrics, made-up articles, n.e.s., and related products"
6,25,4.60680891607063,25 - Pulp and waste paper
6,77,68.6038279512347,"77 - Electric machinery, apparatus and appliances, n.e.s., and electrical parts thereof"
6,85,13.5485931857129,85 - Footwear
6,81,6.97591936464485,"81 - Sanitary, plumbing, heating, lighting fixtures and fittings, n.e.s."
6,97,52.0330265816989,"97 - Gold, non-monetary (excluding gold ores and concentrates)"
6,96,0.0866169252118924,"96 - Coin (other than gold coin), not being legal tender"
6,67,37.2468009478065,67 - Iron and steel
6,69,37.9383155439333,"69 - Manufactures of metals, n.e.s."
6,72,36.1988622084796,72 - Machinery specialized for particular industries
6,71,31.4592896734738,71 - Power generating machinery and equipment
6,74,58.6769210921374,"74 - General industrial machinery and equipment, n.e.s., and parts of, n.e.s."
6,75,63.1556794116473,75 - Office machines and automatic data processing equipment
6,73,4.91602620190944,73 - Metalworking machinery
6,76,46.7797860249503,"76 - Telecommunications, sound recording and reproducing equipment"
6,79,41.6942054238116,79 - Other transport equipment
6,78,133.969969621236,78 - Road vehicles (including air-cushion vehicles)
6,95,1.08970720030045,"95 - Armoured fighting vehicles, war firearms, ammunition, parts, n.e.s."
6,82,23.2297521916926,82 - Furniture and parts thereof
